rgiid v0 a03 flag tauv5 tv_err dv7 dv_err tauA9 ta_err dA11 da_err id13 tau e15 beta c17 id bt19  
15.10269 0.188296 2.75 0 49.84194713766979 0.23083430041960593 0.05428162042748768 0.00002918209804299871 80.09539562307026 1.023474713574419 0.5261578508599812 0.0010145574859062618 15.10269 1599.990000 5924.619260 0.007 0.0000078 15.10269 -2.03946  
15.10270 0.234007 2.94 0 47.23653868012826 0.13178421411555424 0.0537835405127377 0.000016920720036789355 76.92511935335055 0.7615961022449145 0.4182356743719425 0.0006106999628851938 15.10270 799.990000 6008.013760 0.007 0.0000122 15.10270 -3.065234  
15.10271 0.27853 3.57 0 65.3980643403866 0.1682110075151002 0.08543986447735953 0.000029596682646365992 110.29495165670872 0.9447637342658596 0.6577068164370182 0.0010243362277565676 15.10271 999.990000 6083.880388 0.008 0.0000061 15.10271 -3.361214  
15.10273 0.31521 4.61 0 32.54485851164751 0.10729056565991332 0.04274599244302798 0.000013036708023850119 64.24934220747286 0.49296110856554404 0.2988833713443528 0.00030582705082744474 15.10273 1199.990000 5944.326865 0.010 0.0000087 15.10273 -5.437313  
15.10275 0.305836 4.44 0 54.48508934956883 0.12513009810319317 0.06604636449292772 0.00001847882626171368 82.07011329664563 0.747090235852836 0.489195579105941 0.0006813699201786767 15.10275 2799.990000 5688.211363 0.006 0.0000130 15.10275 -2.920061  
15.10276 0.465348 5.51 0 80.42998166296873 0.34841569966988556 0.11720986977347987 0.00007680051592106383 109.11350616956037 1.0660269768656545 0.6299917382384935 0.0011119070338795668 15.10276 2799.990000 5421.205487 0.007 0.0000130 15.10276 -2.990918  
15.10278 0.245713 4.08 0 50.52531587598918 0.263509306763083 0.04734558533017106 0.00002887504255724608 76.3495238348286 0.9769746692721144 0.3560299127011405 0.000669068948607087 15.10278 1599.990000 5747.319007 0.005 0.0000095 15.10278 -2.424104  
15.10279 1.535589 16.64 0 68.87021553409438 0.1527400171010017 0.22216153922034237 0.0000682927807369038 92.42806436596065 0.6427356502978268 1.157635913448533 0.0013188814492562655 15.10279 999.990000 5950.400394 0.005 0.0000095 15.10279 -3.869742  
15.10283 0.471605 6.22 0 58.92987178658897 0.09380862855640154 0.05908175508958255 0.00001195953152233544 107.69419447663053 0.4514904503115929 0.40198779132143836 0.0003020775277269776 15.10283 1799.990000 6233.439269 0.006 0.0000087 15.10283 -3.884082  
15.10285 0.586547 6.87 0 110.56178979305515 0.7091500612684327 0.15822966842385033 0.00018479591610032743 144.33879404467626 1.3829053443739352 0.8095591968732958 0.0016647115503297125 15.10285 3399.990000 5724.421226 0.005 0.0000113 15.10285 -2.003361  
15.10286 0.550627 9.04 0 65.01675776680494 0.14548101582552067 0.13414885558015663 0.00004029520989726265 88.05270527256526 0.811725923116644 1.039623640654038 0.0015267528398266925 15.10286 1999.990000 5853.209696 0.005 0.0000087 15.10286 -2.292912  
15.10288 0.338673 4.17 0 68.46182478672866 0.16179859928416296 0.09284386624536084 0.000030312668466007567 98.78341927108514 0.7057976121403577 0.5539553803079347 0.0006741137302832385 15.10288 1399.990000 5889.385796 0.009 0.0000043 15.10288 -3.460581  
15.10290 1.354949 15.23 0 44.61698321609646 0.11320262553122774 0.2233251199636971 0.00006196867373109132 59.25936899874577 0.44765755561444376 1.4528365236408345 0.0013998700609186747 15.10290 1399.990000 5837.705317 0.010 0.0000113 15.10290 -5.01188  
15.10292 0.284353 4.24 0 67.83321911216663 0.23250830325337515 0.09003129826023035 0.00004241339215927109 110.41480535960294 1.20380517210998 0.7907553869075773 0.001568542275822224 15.10292 2799.990000 5953.511248 0.006 0.0000113 15.10292 -2.126522  
15.10299 6.186442 38.14 0 226.00736007481424 0.3759344196471642 3.123444112405815 0.0015080391645086412 289.1353757478062 1.7981948698284207 8.435156612388024 0.018163830772258343 15.10299 3799.990000 5855.915771 0.010 0.0000130 15.10299 -6.080002  
15.10303 0.309579 3.4 0 69.10934520460661 0.2318414214425198 0.10433193264517814 0.00004860664314944313 102.58744066324043 1.0706735882779712 0.7122720810469465 0.001294599223626427 15.10303 1199.990000 6149.415172 0.009 0.0000052 15.10303 -2.739921  
15.10313 0.341804 3.19 0 49.96812102490114 0.19848391949938438 0.03538755829089606 0.000016339348229564034 70.93869574460324 0.7207244987759266 0.19176884797683824 0.00027455390994613464 15.10313 2599.990000 5943.536260 0.008 0.0000043 15.10313 -4.0126  
15.10314 0.357064 4.25 0 36.2026029756187 0.11884017732212346 0.02976101337516472 9.559829438493316e-6 66.1409004176521 0.5206762416164856 0.25180387319350844 0.00026864219259001754 15.10314 799.990000 6151.873028 0.005 0.0000095 15.10314 -3.44718  
15.10327 0.252085 3.4 0 103.2395484169739 0.42593888854881995 0.17563758968997714 0.00012666955106581054 162.92068488177796 1.8564297047412768 1.7804869250458986 0.004708672964940114 15.10327 3399.990000 5958.829574 0.007 0.0000113 15.10327 -1.567944  
15.10335 0.266654 3.24 0 168.59902497116536 0.24465442493940465 0.15031096794871066 0.00005177890635719179 219.558444770954 1.6507363076085553 1.0167221912222841 0.002173932934197514 15.10335 1799.990000 5963.949403 0.005 0.0000122 15.10335 -1.7059  
15.10342 1.710189 14.56 0 98.96139481887033 0.2760852256959147 0.48878044749795674 0.0002324943367920445 144.2390252831567 1.3760234883206106 2.242366096839513 0.004589227391515589 15.10342 1599.990000 5814.569344 0.006 0.0000095 15.10342 -3.321732  
15.10356 0.680086 7.9 0 63.05360557860432 0.19130834976219688 0.16542687668186926 0.00006624453208537878 83.4829624628819 0.7922282765527386 0.8679267563711176 0.0012725652556491319 15.10356 1999.990000 5616.986724 0.009 0.0000113 15.10356 -4.199483  
15.10363 0.291867 3.39 0 129.92281530193281 0.39324978230458707 0.15054151289454845 0.00009154186002592597 172.64729496935337 1.2635631661963231 1.0348251764136622 0.001826466264913753 15.10363 2599.990000 6062.614016 0.007 0.0000069 15.10363 -2.349921  
15.10373 0.737101 9.35 0 59.207543431059094 0.18669961863518375 0.11425780073454232 0.00004593310475535312 89.07665317868243 0.9479186374652471 0.8425369170160814 0.001437862434757497 15.10373 3599.990000 6007.343877 0.005 0.0000087 15.10373 -2.83997  
15.10386 0.386081 4.38 0 50.76443275111751 0.2215355947162736 0.09983550037142183 0.000051078105739209 80.0508852622637 0.8977059216490209 0.5535319548745594 0.0009364066635014555 15.10386 1999.990000 5930.782947 0.010 0.0000087 15.10386 -4.399184  
15.10399 0.297301 3.86 0 63.06349911427071 0.1892784097880439 0.0808862576353179 0.0000320446368383566 92.81660526218485 0.8807730092408804 0.6317843907311966 0.0009846238880125908 15.10399 1399.990000 6231.540896 0.006 0.0000122 15.10399 -2.483005  
15.10404 0.497516 5.15 0 67.20998403353086 0.06734427524852835 0.10495124759642672 0.00001437929630345677 84.97423034305578 0.3811755435079316 0.6238337817117773 0.0004367692947915891 15.10404 1199.990000 5929.935671 0.009 0.0000113 15.10404 -4.427448  
15.10407 1.016473 10.81 0 93.5597916903565 0.39965016232248857 0.3035571168898665 0.00021394767798742545 154.25874545347247 1.8194560327504348 1.672413003088709 0.004418085387230902 15.10407 2199.990000 6112.637987 0.006 0.0000061 15.10407 -3.229262  
15.10413 1.108396 11.68 0 89.64830925261857 0.43124783713364084 0.3340006749180792 0.00025861731637448574 146.86921279199066 1.6961360514963189 1.8749595607608225 0.004699098886954085 15.10413 1599.990000 6203.011717 0.005 0.0000078 15.10413 -2.875693  
15.10416 0.429607 4.62 0 53.3351137909458 0.17726726181181357 0.08318754170552028 0.000033294690350586914 81.3233704230198 0.7833838575797207 0.6028952084919565 0.0008839980818102908 15.10416 1799.990000 6038.348674 0.007 0.0000113 15.10416 -3.238605  
15.10426 0.600194 5.6 0 95.09760104139325 0.09429950960712177 0.186217261904582 0.000030758130054583984 122.43430723242955 0.7647700543896003 0.9321022940599374 0.0011276826663551038 15.10426 999.990000 6142.944431 0.008 0.0000104 15.10426 -4.369669  
15.10428 0.420052 4.77 0 92.65142032176689 0.1974334637497203 0.14045086601613344 0.00004910287850199053 126.25330897731784 0.8887907964857323 0.8919728798564336 0.0012393567921118833 15.10428 1199.990000 6308.711690 0.007 0.0000043 15.10428 -2.949733  
15.10434 3.8284 32.5 0 113.95144199420628 0.29760767815188516 1.0781639901133881 0.0005221118310378955 133.0591989936444 0.8064054653209696 3.386700871183305 0.0041851316096034935 15.10434 2999.990000 6088.360296 0.010 0.0000052 15.10434 -6.496512  
15.10436 0.251407 3.29 0 45.952969461668665 0.1591025921313402 0.04354917752493463 0.000016753122816719675 53.18317698792584 0.4711067072598941 0.31918989748943216 0.00033995562954457773 15.10436 1199.990000 6029.517663 0.010 0.0000113 15.10436 -4.08027  
15.10437 1.127812 13.32 0 62.18414862120042 0.12928143861268535 0.2580167109666048 0.00007025810608250331 78.9876971431525 0.7083523706951637 1.2808259156810378 0.0017196382950074092 15.10437 1199.990000 6171.375303 0.008 0.0000122 15.10437 -4.346831  
15.10444 0.574528 6.93 0 64.42394899327813 0.1786249401326183 0.13361850786219845 0.00004948161362835052 89.64120542124927 0.6921088719676916 0.8272528748949501 0.0010280412982492276 15.10444 799.990000 6260.419832 0.007 0.0000122 15.10444 -3.707124  
15.10446 0.338759 3.78 0 72.66074869340017 0.22592147176751384 0.09680059704081755 0.00004298693194643215 100.51058814472555 0.9995243622573481 0.5166744047197114 0.0008840687111364476 15.10446 1399.990000 6020.833432 0.010 0.0000095 15.10446 -3.797346  
15.10448 0.427674 6.08 0 44.034714730374986 0.08830781272518595 0.06551367573568251 0.00001426784733232368 60.69468172915525 0.5644138403527532 0.5024617354294372 0.0006038692419386831 15.10448 1799.990000 6148.042194 0.007 0.0000113 15.10448 -3.703619  
15.10456 0.459136 5.41 0 41.22598359128154 0.09826990598157717 0.07045889934513405 0.000017608321106132726 65.12537624560375 0.5477558605874437 0.42213014514347474 0.00047705701297304394 15.10456 799.990000 6036.154338 0.010 0.0000122 15.10456 -4.712005  
15.10458 0.366737 3.48 0 46.01970164782951 0.16998316487928294 0.07313253490521764 0.00003003746984344269 81.40122515203029 0.7499551480442361 0.44022880035713324 0.0006176887991700372 15.10458 999.990000 6007.949942 0.009 0.0000078 15.10458 -4.269875  
15.10459 0.772854 7.61 0 198.8924227124759 0.9176953047979726 0.356110802603851 0.0004361656085896834 267.8941609468622 1.8294941621016512 1.5117083070887016 0.003383718992003867 15.10459 1799.990000 5821.918853 0.006 0.0000130 15.10459 -2.997438  
15.10463 0.97339 8.86 0 101.72873027632218 0.1537054623615264 0.2238132497222265 0.00005860065816706706 147.7278184988321 1.066486915546585 1.0103651694404059 0.0015888502332626212 15.10463 1399.990000 5944.375161 0.006 0.0000087 15.10463 -3.758417  
15.10464 0.865787 7.02 0 65.11971843340616 0.0644147427569585 0.1571489991582433 0.000020885775377918285 90.55990223621279 0.5331750116077012 0.8061570073129012 0.00076845645708284 15.10464 1599.990000 5907.593876 0.009 0.0000104 15.10464 -4.987457  
15.10467 0.581537 5.3 0 184.62566537889063 0.4153886825506151 0.2494685782513923 0.0001415989185579714 264.16284850399666 2.2690786397687153 1.3406976162310775 0.0037367008440656667 15.10467 2199.990000 5842.081721 0.005 0.0000113 15.10467 -2.29956  
15.10470 0.371598 4.5 0 45.50820777553631 0.18813948352165563 0.10500308099637057 0.00004798183495852707 76.62967099804034 0.8444341766562353 0.7583016901013708 0.0012297497011428166 15.10470 1199.990000 5658.806716 0.010 0.0000130 15.10470 -3.865855  
15.10473 0.411559 5.15 0 47.91637999459882 0.12380190612935571 0.10649481613621518 0.00003126781098113724 80.1305229084733 0.7033999578150694 0.9239885095531097 0.0012242502287019793 15.10473 1999.990000 5692.457668 0.008 0.0000130 15.10473 -3.570502  
15.10508 0.162857 2.95 0 48.19163314798535 0.10505335647267022 0.04638479960889942 0.000011526040633895716 80.75217743815668 0.5317887889594126 0.48093038607313787 0.0004801477883081028 15.10508 2399.990000 5649.126572 0.008 0.0000122 15.10508 -2.559426  
15.10511 0.264079 3.95 0 61.2086807946605 0.4120801937748157 0.09676159516288652 0.0000845824379781921 97.81059815741645 1.226041614355227 0.5600799041221131 0.0011888055302947725 15.10511 1999.990000 5890.688032 0.010 0.0000113 15.10511 -3.451243  
15.10564 0.450517 5.77 0 75.70760994897607 0.3252082272496261 0.11030938469887858 0.0000692583825433066 103.89521793340154 1.2416544387710988 0.5472713930804997 0.0011475958528194472 15.10564 2399.990000 5547.565711 0.007 0.0000043 15.10564 -3.289399  
15.10567 0.359529 4.73 0 119.56864184113101 0.34840226743969355 0.13868939324391077 0.00007714770516699766 137.09228812776286 0.7470471050904336 0.7324338634890271 0.000829170948565966 15.10567 1199.990000 5275.567635 0.009 0.0000087 15.10567 -3.689562  
15.10573 0.379785 5.31 0 39.645441395289225 0.18138523066151216 0.05979672563824422 0.000028091919379740147 71.51100632537769 0.6023301436494171 0.5205021019629034 0.0006205851149879486 15.10573 1799.990000 5392.114466 0.006 0.0000130 15.10573 -3.820701  
15.10597 0.340635 3.98 0 58.433690123503595 0.19107248933221269 0.10629264356366422 0.00004399244926036332 96.30128601135321 0.7907532372706674 1.0919716479361434 0.0015045598421128351 15.10597 1999.990000 5408.381625 0.009 0.0000052 15.10597 -2.605928  
15.10604 0.352854 5.48 0 51.803292915085386 0.04936163374186751 0.06022600423844676 6.802173516187168e-6 66.67611812730375 0.5214709804593519 0.4621256830398772 0.0004920145311147548 15.10604 1399.990000 5768.074116 0.007 0.0000113 15.10604 -3.678813  
15.10633 0.565024 5. 0 113.64933584900811 0.6152329176100761 0.17825673893396726 0.0001786397545980983 170.9983911860751 2.403750033199916 0.818753732417512 0.0027579424817500147 15.10633 1599.990000 5667.965449 0.005 0.0000052 15.10633 -2.340288  
15.10644 0.299933 3.3 0 54.04916062955952 0.24762791219077482 0.07962544550163227 0.00004424914164604002 81.15077039136634 0.7252666289810661 0.6052846374989832 0.0008224121691827337 15.10644 2199.990000 5537.103949 0.010 0.0000113 15.10644 -3.082563  
15.10648 0.346225 3.36 0 153.5877532790332 0.9959982378943275 0.2334803423309383 0.0003381637021293994 220.1549538367819 2.4292240298494625 1.298574939308055 0.004082743768503003 15.10648 2799.990000 5430.688549 0.007 0.0000069 15.10648 -2.299889  
15.10651 0.40412 4.55 0 67.25797242167955 0.14951658132826998 0.08373047857302648 0.000025461540727947734 89.73452589431201 0.6634715593535883 0.46180662363711017 0.0005499073434209616 15.10651 1599.990000 5824.265746 0.007 0.0000061 15.10651 -3.565378  
15.10653 0.979394 9.2 0 121.0500684947076 0.7737662844532144 0.5043329493247468 0.0006200675318808381 167.29500655854508 1.9243220582305096 2.076268052672589 0.005640429238248922 15.10653 3599.990000 5618.454446 0.009 0.0000061 15.10653 -3.971372  
15.10663 1.447614 11.41 0 69.89538758538755 0.1907354116853008 0.26448972579089225 0.0001008689730033539 89.1404687396432 0.6230009592647683 1.2755515703433356 0.0014302519993630548 15.10663 1599.990000 5572.084321 0.009 0.0000052 15.10663 -4.689584  
15.10673 0.867936 7.69 0 279.7742452332129 3.0038632458747268 0.5208889639092195 0.0018911513148046368 424.072577335006 5.4458848361999905 2.7392830364280134 0.015878440590025893 15.10673 2199.990000 5781.268707 0.009 0.0000113 15.10673 -3.915446  
15.10987 0.885535 10.15 0 119.29054538281875 0.4698733333054407 0.41059165689263954 0.0003083083728466942 181.0984441407064 1.6175036875023416 2.7635798679517465 0.006146403702316873 15.10987 4999.990000 6075.141344 0.006 0.0000113 15.10987 -2.511725  
15.10994 6.848164 33.24 0 107.7380280597519 0.22699305817512003 0.903000760345218 0.00034110361917351654 108.51391051007542 0.46447895443573545 2.616506864519729 0.0020165859226418245 15.10994 1799.990000 5718.744751 0.010 0.0000069 15.10994 -6.54148  
15.10999 1.678603 11.87 0 134.4779956560867 0.21918075574208182 0.6475056474804488 0.00021661826103886944 170.2093348883323 1.2496108793486949 2.5276543709133277 0.004433123476393303 15.10999 3599.990000 5890.391988 0.009 0.0000130 15.10999 -4.389473  
15.11003 7.072362 33.01 0 227.94188802497877 0.4354053866523396 2.476111724532089 0.0013811784180657774 298.4354604570838 2.314020815509073 5.92897879869691 0.01628307719227421 15.11003 5799.990000 5804.907674 0.008 0.0000087 15.11003 -5.172802  
15.11007 1.912117 12.8 0 203.89002465398292 1.8147058438646735 1.316405324556206 0.0031640356438696997 343.59481095149226 6.881691694978258 4.829103445781481 0.03785820978037237 15.11007 3399.990000 5995.023737 0.008 0.0000061 15.11007 -4.925739  
15.11008 2.204705 14.32 0 162.49380558799575 0.21040393138425967 0.9783855170418215 0.0002935196067950809 212.21535628498742 1.2686087993439057 3.2858409506154618 0.005454392343397131 15.11008 5199.990000 5797.814103 0.010 0.0000052 15.11008 -5.775445  
15.11011 1.036709 8.99 0 173.27117186636326 0.8405617650761891 0.4539753024991036 0.0005323865219655234 208.9754906946839 1.5800519058474145 2.0536887956348515 0.004265729829861783 15.11011 2599.990000 5788.242135 0.006 0.0000122 15.11011 -2.543266  
15.11012 0.350102 4.18 0 72.48453347632673 0.19823397275372606 0.13038750129494112 0.00005086016557499787 108.43071818244997 1.0466395974006277 1.0643051055915453 0.0018489549346526258 15.11012 2599.990000 5537.961150 0.007 0.0000078 15.11012 -2.429329  
15.11014 0.835876 7.56 0 137.5390476312545 0.4137376424140468 0.2911134727669072 0.0001823013755043224 211.48767808302756 1.5188425901204405 1.4247391153605289 0.0028344507001180678 15.11014 2399.990000 5490.596946 0.006 0.0000043 15.11014 -3.140903  
